9,1,1,1,1,1,1,0.824,0.3405,0.106,0.094,0.4255,0.9035,1,1,1,1,1,1,1,1,0.9965,0.4835,0.01,0.258,0.541,0.4495,0.1275,0.1495,0.932,1,1,1,1,1,1,1,0.5635,0.0385,0.7445,1,1,1,0.764,0.008,0.504,1,1,1,1,1,1,0.85,0.0355,0.6125,1,1,1,1,1,0.2205,0.319,1,1,1,1,1,1,0.4215,0.1055,0.9825,1,1,1,1,1,0.164,0.4655,1,1,1,1,1,1,0.3335,0.401,1,1,1,1,0.906,0.214,0.0105,0.8555,1,1,1,1,1,1,0.375,0.1685,0.945,1,0.9985,0.8195,0.2635,0,0.129,0.988,1,1,1,1,1,1,0.859,0.106,0.043,0.111,0.1095,0,0.117,0,0.3855,1,1,1,1,1,1,1,1,0.8805,0.519,0.506,0.5395,0.78,0.5315,0,0.6515,1,1,1,1,1,1,1,1,1,1,1,1,1,0.166,0.083,0.895,1,1,1,1,1,1,1,1,1,1,1,1,0.7945,0.0055,0.4225,1,1,1,1,1,1,1,1,1,1,1,1,1,0.4045,0.011,0.8065,1,1,1,1,1,1,1,1,1,1,1,1,0.917,0.0705,0.1955,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5095,0,0.752,1,1,1,1,1,1,1,1,1,1,1,1,1,0.1335,0.132,0.993,1,1,1,1,1,1,1,1,1,1,1,1,0.9515,0.094,0.6085,1,1,1,1,1,1,1
4,1,1,1,1,1,1,0.652,0.716,1,1,0.7065,0.241,1,1,1,1,1,1,1,1,1,0.885,0.052,0.2185,1,0.975,0.139,0.0905,1,1,1,1,1,1,1,1,1,0.5065,0,0.638,1,0.7705,0,0.26,1,1,1,1,1,1,1,1,0.901,0.073,0.0555,0.941,1,0.541,0,0.4295,1,1,1,1,1,1,1,0.9865,0.348,0,0.416,1,1,0.311,0,0.6595,1,1,1,1,1,1,0.9475,0.385,0,0.19,0.9325,1,1,0.1415,0,0.829,1,1,1,1,1,0.9995,0.277,0,0.143,0.899,1,1,0.934,0.038,0.013,0.9245,1,1,1,1,1,0.8645,0.016,0,0.2495,0.747,0.935,1,0.803,0,0.1675,1,1,0.9285,0.9805,1,1,1,0.705,0.0925,0,0,0.057,0.2975,0.221,0,0.099,0.3615,0.123,0.128,0.884,1,1,1,1,0.919,0.5075,0.2625,0.03,0,0,0,0,0.0975,0.4265,0.937,1,1,1,1,1,1,1,1,0.9265,0.8795,0,0.0055,0.6555,0.9655,1,1,1,1,1,1,1,1,1,1,1,0.712,0.0005,0.0935,0.9975,1,1,1,1,1,1,1,1,1,1,1,1,0.5245,0,0.321,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2415,0,0.604,1,1,1,1,1,1,1,1,1,1,1,1,0.9635,0.0365,0,0.845,1,1,1,1,1,1,1,1,1,1,1,1,0.9345,0.199,0.5005,0.999,1,1,1,1,1,1
2,1,1,1,0.905,0.338,0.003,0.102,0.52,0.971,1,1,1,1,1,1,1,1,1,0.9045,0.18,0,0.0215,0.1905,0.04,0.1845,0.9635,1,1,1,1,1,1,1,1,0.487,0,0.3545,0.9485,1,0.7665,0.011,0.379,1,1,1,1,1,1,1,1,0.6425,0.0685,0.9795,1,1,1,0.5375,0.023,0.8905,1,1,1,1,1,1,1,1,0.892,1,1,1,1,0.844,0,0.4475,1,1,1,1,1,1,1,1,1,1,1,1,1,0.9555,0.024,0.258,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.151,0.0995,0.996,1,1,1,1,1,1,1,1,1,1,1,1,1,0.2025,0.073,0.995,1,1,1,1,1,1,1,0.9535,0.631,0.548,0.548,0.7675,0.9965,0.269,0.0985,0.9995,1,1,1,1,1,1,0.9515,0.19,0,0,0,0,0.1415,0.039,0.1725,1,1,1,1,1,1,1,0.625,0,0.1675,0.7935,0.699,0.6605,0.0995,0,0.005,0.1545,0.3305,0.7185,1,1,1,1,0.286,0.0585,0.8625,1,1,0.976,0.192,0,0.475,0.384,0.3835,0.5635,1,1,1,1,0.2835,0.122,1,1,1,0.5225,0,0.2285,0.9935,1,1,1,1,1,1,1,0.503,0,0.7765,1,0.545,0.014,0.0575,0.8345,1,1,1,1,1,1,1,1,0.941,0.181,0.2025,0.3195,0.006,0.07,0.7945,1,1,1,1,1,1,1,1,1,1,0.8925,0.284,0,0.175,0.8085,1,1,1,1,1,1,1,1
4,1,1,1,1,1,1,1,1,1,0.677,0.038,0.9445,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3755,0.012,0.9615,1,1,1,1,1,1,1,1,1,1,1,1,0.7545,0.0085,0.387,1,1,1,1,1,1,1,1,1,1,1,1,0.9135,0.1475,0.003,0.864,1,1,1,1,1,1,1,1,1,1,1,0.9075,0.127,0.0405,0.5985,1,1,1,1,1,1,1,1,1,1,1,0.848,0.1525,0.1,0.7945,1,1,1,1,1,1,1,1,1,1,1,0.753,0.0805,0.1815,0.88,1,1,1,1,1,1,1,1,1,1,1,0.814,0.03,0.093,0.869,1,1,1,1,1,1,1,1,1,1,1,1,0.6485,0.0105,0,0.01,0.2615,0.5125,0.6315,0.817,1,1,1,1,1,1,1,1,1,0.882,0.5815,0.304,0.0485,0,0,0.024,0.552,0.99,1,1,1,1,1,1,1,1,1,1,0.9455,0.787,0.549,0,0.2075,0.8855,1,1,1,1,1,1,1,1,1,1,1,1,0.2665,0.019,0.82,1,1,1,1,1,1,1,1,1,1,1,1,0.572,0,0.411,1,1,1,1,1,1,1,1,1,1,1,1,0.861,0.054,0.0885,0.9355,1,1,1,1,1,1,1,1,1,1,1,1,0.2575,0,0.155,0.939,1,1,1,1,1,1,1,1,1,1,1,0.9895,0.0985,0.3375,0.924,1,1,1,1,1,1
0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.8395,0.2245,0.9865,1,1,0.8575,0.3985,0.056,0.099,0.837,1,1,1,1,1,0.9995,0.2625,0.498,1,0.988,0.5605,0.056,0.362,0.259,0.149,0.4905,1,1,1,1,1,0.826,0,0.7465,0.966,0.2975,0.1525,0.836,1,0.6935,0.003,0.6185,1,1,1,1,1,0.3645,0.1915,0.977,0.311,0.214,0.9535,1,1,0.9095,0.0165,0.1195,0.8555,1,1,1,0.7865,0.0175,0.616,0.487,0.093,0.878,1,1,0.9995,0.4635,0.795,0.176,0.153,0.8515,1,0.9925,0.271,0.1415,0.775,0.0195,0.6645,1,1,1,1,0.98,1,0.7765,0.03,0.2675,0.995,0.667,0,0.727,0.2795,0.3585,0.9985,1,1,1,1,1,1,1,0.3395,0,0.6665,0.584,0.0575,0.0635,0.0545,0.8835,1,1,1,1,1,1,1,1,0.9875,0.135,0.272,1,0.8835,0.1945,0.362,1,1,1,1,1,1,1,1,1,1,0.457,0.103,1,1,0.1165,0.5135,1,1,1,1,1,1,1,1,1,0.973,0.2155,0.326,1,1,0.2145,0.39,1,1,1,1,1,1,1,1,0.9595,0.3355,0.1265,0.882,1,1,0.5505,0.017,0.449,0.9775,1,1,1,1,0.9955,0.6665,0.1525,0.1625,0.865,1,1,1,0.99,0.4,0.0245,0.0665,0.33,0.4375,0.5305,0.351,0.044,0.067,0.4695,0.9355,1,1,1,1,1,1,0.847,0.4355,0.188,0.0425,0.1255,0.318,0.685,0.9645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
0,1,1,1,1,1,1,0.875,0.903,0.992,0.9315,1,1,1,1,1,1,1,1,1,1,1,1,0.259,0.076,0.131,0.047,0.3875,0.9785,1,1,1,1,1,1,1,1,0.8685,0.215,0.0045,0,0,0,0,0.6455,1,1,1,1,1,1,1,0.6075,0.037,0.0205,0.3225,0.635,0.225,0,0,0.4705,1,1,1,1,1,1,0.65,0.015,0.119,0.792,1,1,0.9855,0.245,0,0.0195,0.6605,1,1,1,1,0.857,0.0235,0.1655,0.9195,1,1,1,1,0.841,0.799,0.206,0.013,0.672,1,1,0.9695,0.2065,0,0.7495,1,1,1,1,1,1,1,0.9485,0.3165,0.063,0.7725,1,0.651,0,0.3855,0.9985,1,1,1,1,1,1,1,1,0.9355,0.134,0.085,0.886,0.3215,0,0.719,1,1,1,1,1,1,1,1,1,1,0.7405,0.004,0.301,0.1165,0.026,0.9575,1,1,1,1,1,1,1,1,1,1,1,0.279,0.076,0.1815,0.003,0.976,1,1,1,1,1,1,1,1,1,1,1,0.4845,0.031,0.4165,0,0.5445,1,1,1,1,1,1,1,1,1,1,0.923,0.137,0.1855,0.8705,0.07,0.031,0.559,0.926,1,1,1,1,1,1,0.942,0.568,0.097,0.0145,0.63,1,0.7985,0.0865,0,0.062,0.372,0.389,0.389,0.389,0.389,0.257,0.062,0,0.151,0.6875,1,1,1,0.905,0.345,0.0925,0,0,0,0,0,0,0.104,0.526,0.946,1,1,1,1,1,1,0.965,0.896,0.685,0.651,0.651,0.697,0.896,0.9715,1,1,1,1
0,1,1,1,1,1,1,0.956,0.86,0.598,0.6395,0.911,1,1,1,1,1,1,1,1,1,0.9385,0.4005,0.0875,0,0,0,0.0765,0.9005,1,1,1,1,1,1,1,0.7745,0.148,0,0.0105,0.316,0.5515,0.097,0,0.2005,0.971,1,1,1,1,1,0.7115,0.026,0,0.2265,0.8605,1,1,0.8665,0.3725,0.019,0.4265,1,1,1,1,0.903,0.145,0,0.564,0.9905,1,1,1,1,1,0.349,0.002,0.6585,1,1,0.9875,0.2315,0,0.473,0.999,1,1,1,1,1,1,0.8755,0.03,0.095,0.9085,1,0.6145,0,0.066,0.94,1,1,1,1,1,1,1,1,0.6805,0.0065,0.199,0.9295,0.314,0,0.4465,1,1,1,1,1,1,1,1,1,1,0.213,0,0.6025,0.193,0,0.832,1,1,1,1,1,1,1,1,1,1,0.66,0,0.1555,0.041,0.067,0.956,1,1,1,1,1,1,1,1,1,1,0.986,0.051,0.0975,0.0995,0.048,0.978,1,1,1,1,1,1,1,1,1,1,0.9275,0.0645,0.039,0.3065,0,0.494,0.9875,1,1,1,1,1,1,1,1,0.872,0.2325,0,0.288,0.8055,0.0755,0,0.24,0.8375,1,1,1,1,1,0.763,0.398,0.081,0,0.2445,0.937,1,0.8335,0.1115,0,0.012,0.214,0.529,0.5515,0.34,0.0865,0.0005,0,0.0025,0.452,0.9935,1,1,1,0.9425,0.3965,0.0075,0,0,0,0,0,0.1305,0.471,0.8645,1,1,1,1,1,1,1,0.767,0.598,0.6715,0.664,0.598,0.836,0.98,1,1,1,1,1
0,1,1,1,1,1,0.836,0.5085,0.42,0.1905,0.403,0.9625,1,1,1,1,1,1,1,1,0.999,0.55,0.026,0,0.0105,0.1,0,0.2595,0.9445,1,1,1,1,1,1,0.9765,0.344,0,0.0345,0.583,0.88,0.9855,0.5385,0,0.3785,0.9845,1,1,1,1,1,0.3815,0,0.2055,0.773,1,1,1,0.9915,0.309,0,0.3645,0.977,1,1,1,0.836,0.013,0.113,0.9405,1,1,1,1,1,0.9655,0.4655,0,0.391,1,1,1,0.4035,0,0.64,1,1,1,1,1,1,1,0.9975,0.34,0.004,0.5235,1,0.9215,0.037,0.0995,0.986,1,1,1,1,1,1,1,1,0.99,0.3305,0.018,0.9935,0.5725,0,0.531,1,1,1,1,1,1,1,1,1,1,0.9015,0.0435,0.767,0.3115,0.0015,0.736,1,1,1,1,1,1,1,1,1,1,1,0.499,0.5825,0.116,0.0525,1,1,1,1,1,1,1,1,1,1,1,1,0.673,0.349,0.056,0.232,1,1,1,1,1,1,1,1,1,1,1,1,0.44,0.159,0.1105,0.036,0.92,1,1,1,1,1,1,1,1,1,1,0.599,0.0045,0.1585,0.338,0,0.2365,0.8785,1,1,1,1,1,1,1,0.965,0.564,0.016,0.079,0.818,0.9425,0.253,0,0.0185,0.2905,0.5725,0.8685,0.8685,0.817,0.6235,0.371,0.093,0,0.091,0.783,1,1,0.9605,0.448,0.073,0,0,0,0,0,0,0,0.07,0.522,0.949,1,1,1,1,1,0.953,0.6525,0.411,0.1755,0.1755,0.1755,0.3855,0.681,0.95,1,1,1,1
0,1,1,1,1,0.987,0.6285,0.258,0.0025,0,0.106,0.7395,1,1,1,1,1,1,1,1,0.767,0.14,0,0,0.193,0.376,0.13,0.0445,0.74,1,1,1,1,1,1,0.761,0.0585,0.07,0.4945,0.877,1,1,0.9315,0.2135,0.1395,0.892,1,1,1,1,0.858,0.0575,0.074,0.788,1,1,1,1,1,0.826,0.08,0.1595,0.895,1,1,1,0.3195,0,0.616,1,1,1,1,1,1,1,0.692,0,0.239,0.9795,1,0.8775,0.021,0.139,0.9815,1,1,1,1,1,1,1,0.982,0.2875,0,0.5575,1,0.5775,0,0.483,1,1,1,1,1,1,1,1,1,0.867,0.0055,0.137,0.9925,0.3225,0,0.671,1,1,1,1,1,1,1,1,1,1,0.3005,0,0.5015,0.1265,0,0.8675,1,1,1,1,1,1,1,1,1,1,0.612,0,0.1985,0.2545,0,0.939,1,1,1,1,1,1,1,1,1,1,0.857,0,0.0035,0.4245,0,0.944,1,1,1,1,1,1,1,1,1,1,0.8185,0,0.1835,0.503,0,0.849,1,1,1,1,1,1,1,1,1,0.9235,0.208,0,0.6045,0.723,0,0.428,0.9925,1,1,1,1,1,1,1,0.872,0.205,0,0.2275,0.973,0.8965,0.0215,0,0.3605,0.6775,0.9,0.9355,0.9355,0.9355,0.6235,0.3055,0.0125,0,0.1515,0.8865,1,1,0.677,0.1015,0,0,0,0,0,0,0,0,0.1295,0.488,0.924,1,1,1,1,0.9565,0.5575,0.258,0.033,0,0,0.0675,0.3835,0.6995,0.927,1,1,1,1
7,1,1,1,1,0.8655,0.604,0.604,0.6815,0.9355,1,1,0.9625,0.377,1,1,1,1,1,1,0.885,0.17,0,0,0,0.06,0.2075,0.2075,0.1515,0.018,0.9725,1,1,1,1,0.9775,0.1075,0,0.2725,0.585,0.3325,0.12,0,0,0,0,0.8105,1,1,1,1,0.8175,0.0145,0.1735,0.9435,1,1,0.9895,0.6265,0.131,0,0.068,0.9725,1,1,1,1,1,0.6915,0.853,1,1,1,1,0.9875,0.0995,0,0.3385,1,1,1,1,1,1,1,1,1,1,1,1,0.762,0.004,0.004,0.7235,1,1,1,1,1,1,1,1,1,1,1,1,0.3765,0,0.1305,0.9865,1,1,1,1,1,1,1,1,1,1,1,0.939,0.0485,0,0.6885,1,1,1,1,1,1,1,1,1,1,1,1,0.598,0,0.1955,0.9735,1,1,1,1,1,1,1,1,1,1,1,0.996,0.2125,0,0.4675,1,1,1,1,1,1,1,1,1,1,1,1,0.8595,0,0.016,0.7495,1,1,1,1,1,1,1,1,1,1,1,1,0.55,0,0.2685,1,1,1,1,1,1,1,1,1,1,1,1,0.9985,0.253,0,0.6125,1,1,1,1,1,1,1,1,1,1,1,1,0.9645,0.0235,0.0475,0.943,1,1,1,1,1,1,1,1,1,1,1,1,0.9005,0,0.1405,0.9995,1,1,1,1,1,1,1,1,1,1,1,1,0.9995,0.172,0.3815,1,1,1,1,1,1,1
5,1,1,1,1,1,1,1,0.8335,0.1825,0.444,1,1,1,1,1,1,1,1,1,1,1,1,0.954,0.0545,0,0.3785,1,1,1,1,1,1,1,1,1,1,1,0.986,0.2835,0,0.023,0.7305,1,1,1,1,1,1,1,1,1,1,0.983,0.331,0,0.0235,0.686,1,1,1,1,1,1,1,1,1,1,0.9825,0.4025,0,0,0.1775,0.8375,0.8625,1,1,1,1,1,1,1,1,1,0.7755,0,0,0,0,0,0.0295,0.35,0.8185,1,1,1,1,1,1,1,0.625,0,0,0,0,0,0,0,0.069,0.8695,1,1,1,1,1,1,0.9765,0.3685,0.4885,0.558,0.9215,0.7485,0.558,0.0865,0,0.3395,0.9965,1,1,1,1,1,1,1,1,1,1,1,1,0.757,0,0,0.9415,1,1,1,1,1,1,1,1,1,1,1,1,0.7705,0,0,0.8755,1,1,1,1,0.9575,0.5135,0.94,1,1,1,1,1,0.369,0,0.0325,0.855,1,1,1,1,0.8375,0,0.3375,0.9905,1,1,1,0.719,0.041,0,0.4625,1,1,1,1,1,0.9295,0.1035,0,0.7345,1,1,0.903,0.057,0,0.0505,0.874,1,1,1,1,1,1,0.4275,0,0.1945,0.7675,0.5585,0.08,0,0.0445,0.7315,1,1,1,1,1,1,1,0.965,0.177,0,0,0,0,0.071,0.669,1,1,1,1,1,1,1,1,1,0.8725,0.3725,0.3135,0.016,0.492,0.8975,1,1,1,1,1,1
2,1,1,1,1,1,0.4145,0.0045,0.4145,0.667,0.8335,1,1,1,1,1,1,1,1,1,1,0.916,0.0885,0,0,0,0.027,0.6355,1,1,1,1,1,1,1,1,0.9745,0.065,0,0.0015,0.327,0.2265,0,0,0.5165,1,1,1,1,1,1,1,1,0.296,0.1815,0.856,1,1,0.518,0,0.149,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5525,0,0.1225,0.9915,1,1,1,1,1,1,1,1,1,1,1,1,0.143,0,0.302,1,1,1,1,1,1,1,1,1,1,1,1,0.844,0,0,0.4895,1,1,1,1,1,1,1,1,1,1,1,0.877,0.335,0,0.012,0.8875,1,1,1,1,1,1,1,1,0.9625,0.4895,0.0165,0,0,0,0.1605,0.9265,1,1,1,1,1,1,1,0.512,0.102,0,0,0,0,0,0,0.12,0.8215,1,1,1,1,1,0.4265,0,0,0.428,0.1275,0,0,0.539,0.4385,0.0225,0.153,0.9765,1,1,1,0.7945,0,0,0.06,0.162,0,0,0.1455,0.949,1,0.461,0,0.319,0.998,1,1,0.829,0,0,0,0,0,0.197,0.9745,1,1,0.829,0,0,0.838,1,1,0.9965,0.4765,0.057,0,0.054,0.416,0.889,1,1,1,0.9965,0.089,0.0035,0.911,1,1,1,1,1,1,1,1,1,1,1,1,1,0.3425,0,0.769,1,1,1,1,1,1,1,1,1,1,1,1,1,0.703,0.135,0.94,1
3,1,1,0.671,0,0.153,0.0605,0,0,0,0,0,0.2,0.7535,1,1,1,1,1,0.751,0.0675,0.018,0,0,0,0,0,0,0,0.2145,1,1,1,1,1,1,1,0.856,0.714,0.714,0.714,0.714,0.607,0,0,0.263,0.9985,1,1,1,1,1,1,1,1,1,1,0.972,0.4205,0,0.033,0.636,1,1,1,1,1,1,1,1,1,1,0.9055,0.3265,0,0,0.4095,1,1,1,1,1,1,1,1,1,0.961,0.4715,0.086,0,0,0,0.537,1,1,1,1,1,1,1,1,0.9355,0.2035,0,0,0,0,0,0.0125,0.512,1,1,1,1,1,1,1,0.864,0.0005,0,0.011,0.2165,0.6895,0.61,0.0725,0.0185,0.5275,1,1,1,1,1,1,1,0.6245,0.2305,0.5995,1,1,1,0.594,0,0.0425,0.9645,1,1,1,1,1,1,1,1,1,1,1,1,0.6265,0,0.0015,0.8665,1,1,1,1,1,1,1,1,1,1,1,1,0.4995,0,0.004,0.8845,1,1,1,1,1,1,1,1,1,1,1,1,0.292,0,0.2165,0.986,1,1,0.992,0.2885,0.328,0.932,1,1,1,1,1,0.43,0.015,0,0.643,1,1,1,0.8735,0.081,0,0.1425,0.461,0.714,0.714,0.714,0.3745,0.0115,0,0.338,0.9925,1,1,1,1,0.8795,0.2205,0,0,0,0,0,0,0,0.096,0.9215,1,1,1,1,1,1,0.9925,0.8665,0.353,0.0535,0,0,0.0805,0.447,0.9245,1,1,1,1
1,1,1,1,1,1,1,0.9275,0.0805,0.2945,0.993,1,1,1,1,1,1,1,1,1,1,1,1,0.8345,0.001,0,0.698,1,1,1,1,1,1,1,1,1,1,1,1,0.681,0,0,0.5255,1,1,1,1,1,1,1,1,1,1,1,1,0.545,0,0,0.48,1,1,1,1,1,1,1,1,1,1,1,1,0.6625,0,0,0.5255,1,1,1,1,1,1,1,1,1,1,1,1,0.6355,0,0,0.553,1,1,1,1,1,1,1,1,1,1,1,1,0.4085,0,0,0.58,1,1,1,1,1,1,1,1,1,1,1,0.994,0.206,0,0.001,0.752,1,1,1,1,1,1,1,1,1,1,1,1,0.227,0,0.0055,0.8655,1,1,1,1,1,1,1,1,1,1,1,1,0.1995,0,0.0265,0.9075,1,1,1,1,1,1,1,1,1,1,1,0.999,0.1735,0,0.0545,0.9615,1,1,1,1,1,1,1,1,1,1,1,1,0.2905,0,0.0665,0.977,1,1,1,1,1,1,1,1,1,1,1,1,0.408,0,0.0885,0.982,1,1,1,1,1,1,1,1,1,1,1,1,0.635,0,0.0265,0.926,1,1,1,1,1,1,1,1,1,1,1,1,0.977,0.102,0,0.4355,1,1,1,1,1,1,1,1,1,1,1,1,1,0.798,0.1615,0.2515,0.994,1,1,1,1,1
7,1,1,0.561,0.08,0.4245,0.8605,0.944,1,1,1,1,1,1,1,1,1,1,1,0.732,0.026,0,0,0.0795,0.2075,0.39,0.425,0.5095,0.5095,0.5535,0.9815,1,1,1,1,1,0.8015,0.2295,0,0,0,0,0,0,0,0,0.531,1,1,1,1,1,1,0.997,0.981,0.762,0.679,0.571,0.514,0.509,0.0035,0,0.5345,1,1,1,1,1,1,1,1,1,1,1,1,0.75,0,0.0205,0.906,1,1,1,1,1,1,1,1,1,1,1,1,0.263,0,0.413,1,1,1,1,1,1,1,1,1,1,1,1,0.8525,0.0095,0.0015,0.721,1,1,1,1,1,1,1,1,1,1,1,1,0.463,0,0.1225,0.9995,1,1,1,1,1,1,1,1,1,1,1,0.84,0.0455,0,0.6995,1,1,1,1,1,1,1,1,1,1,1,0.995,0.389,0,0.299,0.9935,1,1,1,1,1,1,1,1,1,1,1,0.6925,0,0.021,0.7805,1,1,1,1,1,1,1,1,1,1,1,0.9975,0.1175,0,0.379,1,1,1,1,1,1,1,1,1,1,1,1,0.7165,0.001,0.013,0.854,1,1,1,1,1,1,1,1,1,1,1,1,0.315,0,0.145,1,1,1,1,1,1,1,1,1,1,1,1,0.967,0.015,0,0.364,1,1,1,1,1,1,1,1,1,1,1,1,0.896,0.021,0.149,0.8835,1,1,1,1,1,1,1
5,1,1,1,0.999,0.627,0.0995,0.7875,1,1,1,1,1,1,1,1,1,1,1,1,0.468,0,0,0.076,0.4545,0.687,0.918,1,1,1,1,1,1,1,1,1,0.303,0,0,0,0,0,0.1,0.3825,0.9755,1,1,1,1,1,1,1,0.8995,0.3635,0.3635,0.0655,0,0,0,0,0.3325,0.8685,1,1,1,1,1,1,1,1,1,1,0.867,0.404,0.024,0,0,0.2,0.976,1,1,1,1,1,1,1,1,1,1,1,0.8505,0.1645,0,0,0.7125,1,1,1,1,1,1,1,1,1,1,1,1,0.7095,0,0,0.3815,1,1,1,1,1,1,1,1,1,1,1,1,0.9415,0.099,0,0.05,0.8685,1,1,1,1,1,1,1,1,1,1,1,1,0.272,0,0,0.819,1,1,1,1,1,1,1,1,1,1,1,0.95,0.1235,0,0.0995,0.9175,1,1,1,1,1,1,1,1,1,1,1,0.5785,0,0,0.215,1,1,1,1,1,1,1,1,1,1,1,0.934,0.116,0,0,0.6775,1,1,1,0.819,0.033,0.4955,1,1,1,1,0.926,0.1985,0,0,0.173,0.967,1,1,1,0.918,0.166,0,0.0905,0.421,0.4545,0.4545,0.1985,0,0,0.066,0.801,1,1,1,1,1,0.885,0.191,0,0,0,0,0,0,0.074,0.7845,1,1,1,1,1,1,1,1,0.6295,0.2985,0,0,0,0.3955,0.851,1,1,1,1,1
0,1,1,1,1,1,0.9785,0.906,0.9205,0.158,0.6025,1,1,1,1,1,1,1,1,1,1,1,0.5435,0,0.429,0.1975,0,0.3125,0.9385,1,1,1,1,1,1,1,1,0.8725,0.043,0,0.6125,0.9435,0.2665,0,0.1745,0.8985,1,1,1,1,1,1,0.979,0.263,0,0.1425,0.9955,1,0.9935,0.63,0.021,0.106,0.9655,1,1,1,1,1,0.745,0,0,0.538,1,1,1,1,0.628,0.0005,0.8455,1,1,1,1,1,0.4475,0,0.0595,0.947,1,1,1,1,1,0.413,0.7215,1,1,1,1,0.9555,0.086,0,0.361,1,1,1,1,1,1,0.9095,0.9595,1,1,1,1,0.915,0,0,0.67,1,1,1,1,1,1,0.923,0.7755,1,1,1,1,0.709,0,0.014,0.862,1,1,1,1,1,1,0.7905,0.6515,1,1,1,1,0.5025,0,0.007,0.973,1,1,1,1,1,1,0.869,0.5275,1,1,1,1,0.427,0,0.104,0.974,1,1,1,1,1,1,0.862,0.4435,1,1,1,1,0.551,0,0.037,0.997,1,1,1,1,1,1,0.496,0.5815,1,1,1,1,0.68,0.0005,0,0.8075,1,1,1,1,0.998,0.65,0.112,0.4575,1,1,1,1,1,0.226,0,0.064,0.369,0.585,0.585,0.585,0.267,0,0,0.493,1,1,1,1,1,0.8435,0.1445,0,0,0,0,0,0,0,0.363,0.9745,1,1,1,1,1,1,0.9005,0.443,0.124,0.1155,0.302,0.304,0.603,0.8555,0.9955,1,1,1
0,1,1,1,1,1,0.9935,0.402,0,0.258,0.851,1,1,1,1,1,1,1,1,1,1,0.9905,0.5855,0,0,0,0.298,0.994,1,1,1,1,1,1,1,1,1,0.619,0,0.003,0.017,0.008,0,0.6955,1,1,1,1,1,1,1,1,0.9385,0.1365,0,0.6865,1,0.726,0.0055,0.228,1,1,1,1,1,1,1,1,0.679,0,0.1965,0.997,1,1,0.254,0.005,0.696,1,1,1,1,1,1,1,0.1445,0,0.415,1,1,1,0.771,0.0055,0.327,0.998,1,1,1,1,1,1,0.129,0,0.637,1,1,1,1,0.313,0,0.922,1,1,1,1,1,0.9245,0.047,0.028,0.941,1,1,1,1,0.834,0.011,0.6015,1,1,1,1,1,0.9105,0,0.2785,1,1,1,1,1,1,0.207,0.166,1,1,1,1,1,0.937,0,0.436,1,1,1,1,1,1,0.3435,0.0295,1,1,1,1,1,0.9635,0,0.5245,1,1,1,1,1,1,0.37,0.0005,0.782,1,1,1,1,0.8975,0,0.6545,1,1,1,1,1,1,0.3045,0.148,0.994,1,1,1,1,0.7445,0,0.412,1,1,1,1,1,0.972,0.1105,0.2215,1,1,1,1,1,0.771,0,0.0245,0.641,0.902,0.989,0.8305,0.7835,0.3565,0,0.701,1,1,1,1,1,0.978,0.256,0,0,0.0425,0.0955,0,0,0.0045,0.5115,0.9995,1,1,1,1,1,1,0.9305,0.515,0.2215,0,0,0.0545,0.3045,0.7115,1,1,1,1,1
6,1,1,1,1,1,1,1,0.937,0.483,0.124,0.8475,1,1,1,1,1,1,1,1,1,1,1,0.882,0.2635,0,0.254,0.888,1,1,1,1,1,1,1,1,1,1,0.835,0.0825,0.016,0.6045,0.975,1,1,1,1,1,1,1,1,1,1,0.9375,0.049,0.007,0.6945,1,1,1,1,1,1,1,1,1,1,1,0.9555,0.2585,0,0.5125,0.9985,1,1,1,1,1,1,1,1,1,1,1,0.4635,0,0.295,0.957,1,1,1,1,1,1,1,1,1,1,1,0.768,0.0255,0.019,0.884,1,1,1,1,1,1,1,1,1,1,1,0.924,0.13,0.0135,0.6755,1,1,1,1,1,1,0.9685,0.5235,0.322,0.6785,1,1,0.557,0,0.2735,1,1,1,1,1,1,0.724,0.2235,0,0,0.059,0.9725,0.9915,0.1475,0,0.627,1,1,1,1,1,0.679,0.0595,0.109,0.539,0.0415,0.302,1,0.9725,0.0485,0,0.6535,1,1,1,1,0.656,0.0175,0.162,0.848,0.6495,0,0.7235,1,0.982,0.0515,0,0.454,0.975,1,1,0.7875,0.0535,0.121,0.8685,0.936,0.211,0.166,0.986,1,1,0.4055,0,0,0.1615,0.4745,0.4715,0.0875,0.0135,0.7445,0.881,0.2455,0.0015,0.817,1,1,1,0.922,0.2715,0.0095,0,0,0,0,0,0.017,0.0105,0.1275,0.743,0.999,1,1,1,1,1,0.7755,0.4855,0.2435,0,0,0.1645,0.383,0.627,0.9205,1,1,1,1,1,1,1,1,1,0.648,0.0285,0.5575,0.9875,1,1,1,1,1,1,1
